date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:40	520714/520714	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be77b37-7f20a%22	https://colorlib.com/preview/theme/gaas/vendors/jquery-ui/jquery-ui.js	colorlib.com/preview/theme/gaas/vendors/jquery-ui/jquery-ui.js	(from https://colorlib.com/preview/theme/gaas/elements.html)
13:49:40	139/139	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202019%2020:49:42%20GMT	https://colorlib.com/preview/theme/gaas/vendors/counter-up/jquery.counterup.js	colorlib.com/preview/theme/gaas/vendors/counter-up/jquery.counterup.js	(from https://colorlib.com/preview/theme/gaas/elements.html)
13:49:42	110110/110110	---M--	200	added ('OK')	image/jpeg	etag:%225be77bb4-1ae1e%22	https://colorlib.com/preview/theme/gaas/img/blog/cat-post/cat-post-3.jpg	colorlib.com/preview/theme/gaas/img/blog/cat-post/cat-post-3.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:42	26503/26503	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Oct%202019%2020:49:44%20GMT	https://colorlib.com/preview/theme/gaas/blog-details.html	colorlib.com/preview/theme/gaas/blog-details.html	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:43	62083/62083	---M--	200	added ('OK')	image/jpeg	etag:%225be77baf-f283%22	https://colorlib.com/preview/theme/gaas/img/blog/cat-post/cat-post-2.jpg	colorlib.com/preview/theme/gaas/img/blog/cat-post/cat-post-2.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:45	127245/127245	---M--	200	added ('OK')	image/jpeg	etag:%225be77bb1-1f10d%22	https://colorlib.com/preview/theme/gaas/img/blog/cat-post/cat-post-1.jpg	colorlib.com/preview/theme/gaas/img/blog/cat-post/cat-post-1.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:45	96839/96839	---M--	200	added ('OK')	image/jpeg	etag:%225be77bf2-17a47%22	https://colorlib.com/preview/theme/gaas/img/blog/main-blog/m-blog-1.jpg	colorlib.com/preview/theme/gaas/img/blog/main-blog/m-blog-1.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:47	238799/238799	---M--	200	added ('OK')	image/jpeg	etag:%225be77bec-3a4cf%22	https://colorlib.com/preview/theme/gaas/img/blog/main-blog/m-blog-2.jpg	colorlib.com/preview/theme/gaas/img/blog/main-blog/m-blog-2.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:48	150055/150055	---M--	200	added ('OK')	image/jpeg	etag:%225be77bf1-24a27%22	https://colorlib.com/preview/theme/gaas/img/blog/main-blog/m-blog-3.jpg	colorlib.com/preview/theme/gaas/img/blog/main-blog/m-blog-3.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:48	99198/99198	---M--	200	added ('OK')	image/jpeg	etag:%225be77bfb-1837e%22	https://colorlib.com/preview/theme/gaas/img/blog/main-blog/m-blog-4.jpg	colorlib.com/preview/theme/gaas/img/blog/main-blog/m-blog-4.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:50	196395/196395	---M--	200	added ('OK')	image/jpeg	etag:%225be77bfc-2ff2b%22	https://colorlib.com/preview/theme/gaas/img/blog/main-blog/m-blog-5.jpg	colorlib.com/preview/theme/gaas/img/blog/main-blog/m-blog-5.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:50	34879/34879	---M--	200	added ('OK')	image/png	etag:%225be77a7b-883f%22	https://colorlib.com/preview/theme/gaas/img/blog/author.png	colorlib.com/preview/theme/gaas/img/blog/author.png	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:51	9579/9579	---M--	200	added ('OK')	image/jpeg	etag:%225be77c08-256b%22	https://colorlib.com/preview/theme/gaas/img/blog/popular-post/post1.jpg	colorlib.com/preview/theme/gaas/img/blog/popular-post/post1.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:52	7672/7672	---M--	200	added ('OK')	image/jpeg	etag:%225be77c09-1df8%22	https://colorlib.com/preview/theme/gaas/img/blog/popular-post/post2.jpg	colorlib.com/preview/theme/gaas/img/blog/popular-post/post2.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:53	7999/7999	---M--	200	added ('OK')	image/jpeg	etag:%225be77c0b-1f3f%22	https://colorlib.com/preview/theme/gaas/img/blog/popular-post/post3.jpg	colorlib.com/preview/theme/gaas/img/blog/popular-post/post3.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:54	9583/9583	---M--	200	added ('OK')	image/jpeg	etag:%225be77c0c-256f%22	https://colorlib.com/preview/theme/gaas/img/blog/popular-post/post4.jpg	colorlib.com/preview/theme/gaas/img/blog/popular-post/post4.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:55	9093/9093	---M--	200	added ('OK')	image/jpeg	etag:%225be77a79-2385%22	https://colorlib.com/preview/theme/gaas/img/blog/add.jpg	colorlib.com/preview/theme/gaas/img/blog/add.jpg	(from https://colorlib.com/preview/theme/gaas/blog.html)
13:49:56	87118/87118	---M--	200	added ('OK')	image/jpeg	etag:%225be77a88-1544e%22	https://colorlib.com/preview/theme/gaas/img/blog/feature-img1.jpg	colorlib.com/preview/theme/gaas/img/blog/feature-img1.jpg	(from https://colorlib.com/preview/theme/gaas/single-blog.html)
13:49:57	35831/35831	---M--	200	added ('OK')	image/jpeg	etag:%225be77a84-8bf7%22	https://colorlib.com/preview/theme/gaas/img/blog/post-img1.jpg	colorlib.com/preview/theme/gaas/img/blog/post-img1.jpg	(from https://colorlib.com/preview/theme/gaas/single-blog.html)
13:49:58	38676/38676	---M--	200	added ('OK')	image/jpeg	etag:%225be77a86-9714%22	https://colorlib.com/preview/theme/gaas/img/blog/post-img2.jpg	colorlib.com/preview/theme/gaas/img/blog/post-img2.jpg	(from https://colorlib.com/preview/theme/gaas/single-blog.html)
13:49:59	2397/2397	---M--	200	added ('OK')	image/jpeg	etag:%225be77a88-95d%22	https://colorlib.com/preview/theme/gaas/img/blog/prev.jpg	colorlib.com/preview/theme/gaas/img/blog/prev.jpg	(from https://colorlib.com/preview/theme/gaas/single-blog.html)
13:50:00	2712/2712	---M--	200	added ('OK')	image/jpeg	etag:%225be77a82-a98%22	https://colorlib.com/preview/theme/gaas/img/blog/next.jpg	colorlib.com/preview/theme/gaas/img/blog/next.jpg	(from https://colorlib.com/preview/theme/gaas/single-blog.html)
13:50:01	2459/2459	---M--	200	added ('OK')	image/jpeg	etag:%225be77a7a-99b%22	https://colorlib.com/preview/theme/gaas/img/blog/c1.jpg	colorlib.com/preview/theme/gaas/img/blog/c1.jpg	(from https://colorlib.com/preview/theme/gaas/single-blog.html)
13:50:02	2063/2063	---M--	200	added ('OK')	image/jpeg	etag:%225be77a7c-80f%22	https://colorlib.com/preview/theme/gaas/img/blog/c2.jpg	colorlib.com/preview/theme/gaas/img/blog/c2.jpg	(from https://colorlib.com/preview/theme/gaas/single-blog.html)
13:50:03	2404/2404	---M--	200	added ('OK')	image/jpeg	etag:%225be77a7d-964%22	https://colorlib.com/preview/theme/gaas/img/blog/c3.jpg	colorlib.com/preview/theme/gaas/img/blog/c3.jpg	(from https://colorlib.com/preview/theme/gaas/single-blog.html)
13:50:04	2777/2777	---M--	200	added ('OK')	image/jpeg	etag:%225be77a7e-ad9%22	https://colorlib.com/preview/theme/gaas/img/blog/c4.jpg	colorlib.com/preview/theme/gaas/img/blog/c4.jpg	(from https://colorlib.com/preview/theme/gaas/single-blog.html)
13:50:05	2072/2072	---M--	200	added ('OK')	image/jpeg	etag:%225be77a7e-818%22	https://colorlib.com/preview/theme/gaas/img/blog/c5.jpg	colorlib.com/preview/theme/gaas/img/blog/c5.jpg	(from https://colorlib.com/preview/theme/gaas/single-blog.html)
13:50:07	41095/41095	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be779c1-a087%22	https://colorlib.com/preview/theme/gaas/js/jquery.form.js	colorlib.com/preview/theme/gaas/js/jquery.form.js	(from https://colorlib.com/preview/theme/gaas/contact.html)
13:50:07	21068/21068	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be779c5-524c%22	https://colorlib.com/preview/theme/gaas/js/jquery.validate.min.js	colorlib.com/preview/theme/gaas/js/jquery.validate.min.js	(from https://colorlib.com/preview/theme/gaas/contact.html)
13:50:08	3108/3108	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be779b5-c24%22	https://colorlib.com/preview/theme/gaas/js/contact.js	colorlib.com/preview/theme/gaas/js/contact.js	(from https://colorlib.com/preview/theme/gaas/contact.html)
